match_id,date,season,batting_team,opponent,venue,over,ball,bowler,batter_runs,total_runs,is_wicket,dismissal_kind,arm,bowl_type,phase
1359483,2023-04-06,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"Eden Gardens, Kolkata",2,1,UT Yadav,2,2,False,,right,pace,powerplay
1359483,2023-04-06,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"Eden Gardens, Kolkata",2,2,UT Yadav,0,0,False,,right,pace,powerplay
1359483,2023-04-06,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"Eden Gardens, Kolkata",2,3,UT Yadav,0,0,False,,right,pace,powerplay
1359483,2023-04-06,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"Eden Gardens, Kolkata",2,4,UT Yadav,1,1,False,,right,pace,powerplay
1359483,2023-04-06,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"Eden Gardens, Kolkata",3,1,TG Southee,4,4,False,,right,pace,powerplay
1359483,2023-04-06,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"Eden Gardens, Kolkata",3,2,TG Southee,3,3,False,,right,pace,powerplay
1359483,2023-04-06,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"Eden Gardens, Kolkata",4,1,SP Narine,0,0,False,,left,spin,powerplay
1359483,2023-04-06,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"Eden Gardens, Kolkata",4,2,SP Narine,1,1,False,,left,spin,powerplay
1359483,2023-04-06,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"Eden Gardens, Kolkata",4,4,SP Narine,0,0,False,,left,spin,powerplay
1359483,2023-04-06,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"Eden Gardens, Kolkata",4,5,SP Narine,0,0,True,bowled,left,spin,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",0,1,JD Unadkat,0,0,False,,left,pace,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",0,2,JD Unadkat,2,2,False,,left,pace,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",0,3,JD Unadkat,0,0,False,,left,pace,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",0,4,JD Unadkat,1,1,False,,left,pace,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",1,2,Avesh Khan,0,0,False,,right,pace,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",1,3,Avesh Khan,6,6,False,,right,pace,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",1,4,Avesh Khan,4,4,False,,right,pace,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",1,5,Avesh Khan,0,0,False,,right,pace,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",1,6,Avesh Khan,0,2,False,,right,pace,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",2,2,KH Pandya,1,1,False,,left,spin,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",2,4,KH Pandya,0,0,False,,left,spin,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",2,5,KH Pandya,1,1,False,,left,spin,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",3,1,Avesh Khan,4,4,False,,right,pace,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",3,2,Avesh Khan,0,0,False,,right,pace,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",3,3,Avesh Khan,4,4,False,,right,pace,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",3,4,Avesh Khan,0,0,False,,right,pace,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",3,5,Avesh Khan,0,0,False,,right,pace,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",3,6,Avesh Khan,0,0,False,,right,pace,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",4,3,KH Pandya,6,6,False,,left,spin,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",4,4,KH Pandya,0,0,False,,left,spin,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",4,5,KH Pandya,1,1,False,,left,spin,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",5,2,MA Wood,4,4,False,,,,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",5,3,MA Wood,6,6,False,,,,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",5,4,MA Wood,1,1,False,,,,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",5,6,MA Wood,1,1,False,,,,powerplay
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",6,1,Ravi Bishnoi,1,1,False,,right,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",6,3,Ravi Bishnoi,0,0,False,,right,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",6,4,Ravi Bishnoi,0,1,False,,right,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",6,5,Ravi Bishnoi,1,1,False,,right,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",6,7,Ravi Bishnoi,1,1,False,,right,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",7,1,KH Pandya,1,1,False,,left,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",7,3,KH Pandya,1,1,False,,left,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",7,5,KH Pandya,1,1,False,,left,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",8,2,Ravi Bishnoi,0,0,False,,right,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",8,3,Ravi Bishnoi,1,1,False,,right,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",8,5,Ravi Bishnoi,1,1,False,,right,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",9,1,KH Pandya,0,0,False,,left,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",9,2,KH Pandya,6,6,False,,left,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",9,3,KH Pandya,1,1,False,,left,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",9,6,KH Pandya,1,1,False,,left,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",10,1,Ravi Bishnoi,1,1,False,,right,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",10,4,Ravi Bishnoi,0,0,False,,right,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",10,5,Ravi Bishnoi,1,1,False,,right,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",11,1,A Mishra,1,1,False,,right,spin,middle
1359489,2023-04-10,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",11,3,A Mishra,0,0,True,caught,right,spin,middle
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",0,1,A Nortje,0,1,False,,,,powerplay
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",0,2,A Nortje,0,0,False,,,,powerplay
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",0,3,A Nortje,4,4,False,,,,powerplay
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",0,4,A Nortje,4,4,False,,,,powerplay
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",0,5,A Nortje,0,0,False,,,,powerplay
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",0,6,A Nortje,1,1,False,,,,powerplay
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",1,2,AR Patel,2,2,False,,left,spin,powerplay
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",1,3,AR Patel,0,0,False,,left,spin,powerplay
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",1,4,AR Patel,1,1,False,,left,spin,powerplay
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",2,5,Mustafizur Rahman,1,1,False,,left,pace,powerplay
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",3,1,AR Patel,1,1,False,,left,spin,powerplay
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",4,1,MR Marsh,4,4,False,,right,pace,powerplay
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",4,2,MR Marsh,1,1,False,,right,pace,powerplay
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",4,6,MR Marsh,0,0,False,,right,pace,powerplay
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",5,3,Lalit Yadav,0,0,False,,,,powerplay
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",5,4,Lalit Yadav,1,1,False,,,,powerplay
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",5,6,Lalit Yadav,1,1,False,,,,powerplay
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",6,1,Kuldeep Yadav,0,0,False,,left,spin,middle
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",6,2,Kuldeep Yadav,1,1,False,,left,spin,middle
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",6,4,Kuldeep Yadav,0,0,False,,left,spin,middle
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",6,5,Kuldeep Yadav,4,4,False,,left,spin,middle
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",6,6,Kuldeep Yadav,1,1,False,,left,spin,middle
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",7,1,Lalit Yadav,1,1,False,,,,middle
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",7,3,Lalit Yadav,0,1,False,,,,middle
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",7,5,Lalit Yadav,2,2,False,,,,middle
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",7,6,Lalit Yadav,1,1,False,,,,middle
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",8,1,Kuldeep Yadav,4,4,False,,left,spin,middle
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",8,2,Kuldeep Yadav,1,1,False,,left,spin,middle
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",8,4,Kuldeep Yadav,1,1,False,,left,spin,middle
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",8,6,Kuldeep Yadav,1,1,False,,left,spin,middle
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",9,1,Mustafizur Rahman,4,4,False,,left,pace,middle
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",9,2,Mustafizur Rahman,1,1,False,,left,pace,middle
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",9,4,Mustafizur Rahman,6,6,False,,left,pace,middle
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",9,5,Mustafizur Rahman,1,1,False,,left,pace,middle
1359494,2023-04-15,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",10,1,Lalit Yadav,0,0,True,caught,,,middle
1359498,2023-04-17,2023,Royal Challengers Bangalore,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",0,1,Akash Singh,2,2,False,,left,pace,powerplay
1359498,2023-04-17,2023,Royal Challengers Bangalore,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",0,2,Akash Singh,4,4,False,,left,pace,powerplay
1359498,2023-04-17,2023,Royal Challengers Bangalore,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",0,3,Akash Singh,0,0,False,,left,pace,powerplay
1359498,2023-04-17,2023,Royal Challengers Bangalore,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",0,4,Akash Singh,0,0,True,bowled,left,pace,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",0,1,Arshdeep Singh,1,1,False,,left,pace,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",0,5,Arshdeep Singh,2,2,False,,left,pace,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",0,6,Arshdeep Singh,1,1,False,,left,pace,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,1,Harpreet Brar,0,0,False,,left,spin,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,2,Harpreet Brar,1,1,False,,left,spin,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,4,Harpreet Brar,4,4,False,,left,spin,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,5,Harpreet Brar,0,0,False,,left,spin,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,6,Harpreet Brar,0,0,False,,left,spin,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,3,Arshdeep Singh,4,4,False,,left,pace,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,4,Arshdeep Singh,0,0,False,,left,pace,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,5,Arshdeep Singh,2,2,False,,left,pace,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,6,Arshdeep Singh,4,4,False,,left,pace,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",3,2,Harpreet Brar,1,1,False,,left,spin,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",4,2,NT Ellis,0,0,False,,,,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",4,3,NT Ellis,4,4,False,,,,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",4,4,NT Ellis,1,1,False,,,,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",5,1,SM Curran,1,1,False,,left,pace,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",5,4,SM Curran,2,2,False,,left,pace,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",5,5,SM Curran,1,1,False,,left,pace,powerplay
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",6,3,RD Chahar,2,2,False,,right,spin,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",6,4,RD Chahar,0,0,False,,right,spin,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",6,5,RD Chahar,0,0,False,,right,spin,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",6,6,RD Chahar,1,1,False,,right,spin,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",7,1,NT Ellis,1,1,False,,,,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",7,3,NT Ellis,1,1,False,,,,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",8,1,RD Chahar,1,1,False,,right,spin,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",8,5,RD Chahar,1,1,False,,right,spin,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",9,3,LS Livingstone,1,1,False,,,,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",9,5,LS Livingstone,1,1,False,,,,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",10,2,RD Chahar,0,0,False,,right,spin,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",10,3,RD Chahar,0,0,False,,right,spin,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",10,4,RD Chahar,1,1,False,,right,spin,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",11,4,SM Curran,2,2,False,,left,pace,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",11,5,SM Curran,1,1,False,,left,pace,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",12,2,RD Chahar,0,0,False,,right,spin,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",12,3,RD Chahar,1,1,False,,right,spin,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",12,5,RD Chahar,1,1,False,,right,spin,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",13,2,Arshdeep Singh,1,1,False,,left,pace,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",13,5,Arshdeep Singh,1,1,False,,left,pace,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",13,7,Arshdeep Singh,4,4,False,,left,pace,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",14,2,NT Ellis,1,1,False,,,,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",14,4,NT Ellis,0,0,False,,,,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",14,5,NT Ellis,6,6,False,,,,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",14,6,NT Ellis,0,2,False,,,,middle
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",15,3,SM Curran,1,1,False,,left,pace,death
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",15,5,SM Curran,0,0,False,,left,pace,death
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",15,6,SM Curran,1,1,False,,left,pace,death
1359501,2023-04-20,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",16,1,Harpreet Brar,0,0,True,caught,left,spin,death
1359506,2023-04-23,2023,Royal Challengers Bangalore,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",0,1,TA Boult,0,0,True,lbw,left,pace,powerplay
1359510,2023-04-26,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",0,1,VG Arora,4,4,False,,right,pace,powerplay
1359510,2023-04-26,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",0,2,VG Arora,1,1,False,,right,pace,powerplay
1359510,2023-04-26,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",0,4,VG Arora,1,1,False,,right,pace,powerplay
1359510,2023-04-26,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",1,1,UT Yadav,4,4,False,,right,pace,powerplay
1359510,2023-04-26,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",1,2,UT Yadav,1,1,False,,right,pace,powerplay
1359510,2023-04-26,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",1,4,UT Yadav,1,1,False,,right,pace,powerplay
1359510,2023-04-26,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",2,1,Suyash Sharma,1,1,False,,,,powerplay
1359510,2023-04-26,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",2,6,Suyash Sharma,1,1,False,,,,powerplay
1359510,2023-04-26,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",3,1,CV Varun,4,4,False,,right,spin,powerplay
1359510,2023-04-26,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",3,2,CV Varun,0,0,False,,right,spin,powerplay
1359510,2023-04-26,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",3,3,CV Varun,1,1,False,,right,spin,powerplay
1359510,2023-04-26,2023,Royal Challengers Bangalore,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",3,5,CV Varun,2,2,False,,right,spin,powerplay
