match_id,date,season,batting_team,opponent,venue,over,ball,bowler,batter_runs,total_runs,is_wicket,dismissal_kind,arm,bowl_type
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",6,1,T Vijay,1,1,False,,right,spin
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",6,3,T Vijay,1,1,False,,right,spin
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",6,6,T Vijay,1,1,False,,right,spin
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",7,1,M Tiwari,0,1,False,,right,pace
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",7,2,M Tiwari,1,1,False,,right,pace
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",7,4,M Tiwari,0,0,True,caught,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",1,1,Mohsin Khan,0,0,False,,left,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",1,2,Mohsin Khan,0,0,False,,left,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",1,3,Mohsin Khan,1,1,False,,left,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",1,6,Mohsin Khan,0,0,False,,left,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",2,3,MP Yadav,0,0,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",2,4,MP Yadav,4,4,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",2,5,MP Yadav,0,0,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",2,6,MP Yadav,0,0,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",4,3,MP Yadav,0,0,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",4,4,MP Yadav,0,0,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",4,5,MP Yadav,6,6,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",4,6,MP Yadav,0,0,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",5,3,Prince Yadav,6,6,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",5,4,Prince Yadav,4,4,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",5,5,Prince Yadav,0,0,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",5,6,Prince Yadav,4,4,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",8,1,Akash Singh,6,6,False,,left,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",8,2,Akash Singh,4,4,False,,left,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",8,3,Akash Singh,0,0,False,,left,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",8,4,Akash Singh,4,4,False,,left,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",8,5,Akash Singh,6,6,False,,left,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",8,6,Akash Singh,0,1,False,,left,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",8,7,Akash Singh,0,1,False,,left,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",8,8,Akash Singh,4,4,False,,left,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",9,2,DS Rathi,1,1,False,,right,spin
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",9,4,DS Rathi,1,1,False,,right,spin
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",9,6,DS Rathi,6,6,False,,right,spin
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",10,2,Prince Yadav,0,1,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",10,3,Prince Yadav,1,1,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",10,5,Prince Yadav,0,0,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",10,6,Prince Yadav,6,6,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",10,7,Prince Yadav,6,6,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",11,5,MP Yadav,6,6,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",11,6,MP Yadav,6,6,False,,right,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",12,2,DS Rathi,0,0,False,,right,spin
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",12,3,DS Rathi,0,0,False,,right,spin
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",12,4,DS Rathi,6,6,False,,right,spin
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",12,5,DS Rathi,0,0,False,,right,spin
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",12,6,DS Rathi,4,4,False,,right,spin
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",13,2,Mohsin Khan,1,1,False,,left,pace
1529307,2026-05-19,2026,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",13,6,Mohsin Khan,0,0,True,caught,left,pace
1529312,2026-05-24,2026,Rajasthan Royals,Mumbai Indians,"Wankhede Stadium, Mumbai",0,3,DL Chahar,1,1,False,,right,pace
1529312,2026-05-24,2026,Rajasthan Royals,Mumbai Indians,"Wankhede Stadium, Mumbai",1,2,WG Jacks,1,1,False,,right,spin
1529312,2026-05-24,2026,Rajasthan Royals,Mumbai Indians,"Wankhede Stadium, Mumbai",1,6,WG Jacks,0,1,False,,right,spin
1529312,2026-05-24,2026,Rajasthan Royals,Mumbai Indians,"Wankhede Stadium, Mumbai",1,7,WG Jacks,0,0,False,,right,spin
1529312,2026-05-24,2026,Rajasthan Royals,Mumbai Indians,"Wankhede Stadium, Mumbai",2,3,DL Chahar,1,1,False,,right,pace
1529312,2026-05-24,2026,Rajasthan Royals,Mumbai Indians,"Wankhede Stadium, Mumbai",3,1,WG Jacks,0,1,False,,right,spin
1529312,2026-05-24,2026,Rajasthan Royals,Mumbai Indians,"Wankhede Stadium, Mumbai",3,2,WG Jacks,1,1,False,,right,spin
1529312,2026-05-24,2026,Rajasthan Royals,Mumbai Indians,"Wankhede Stadium, Mumbai",4,1,DL Chahar,0,0,True,caught,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",0,3,PJ Cummins,0,0,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",0,4,PJ Cummins,1,1,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",0,6,PJ Cummins,6,6,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,5,E Malinga,0,0,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,6,E Malinga,6,6,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,2,PJ Cummins,4,4,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,3,PJ Cummins,0,1,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,4,PJ Cummins,6,6,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,5,PJ Cummins,6,6,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,6,PJ Cummins,6,6,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,7,PJ Cummins,1,1,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",3,1,Sakib Hussain,0,0,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",3,2,Sakib Hussain,6,6,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",3,3,Sakib Hussain,0,0,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",3,4,Sakib Hussain,0,0,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",3,5,Sakib Hussain,6,6,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",3,6,Sakib Hussain,6,6,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",4,3,E Malinga,4,4,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",4,4,E Malinga,1,1,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",4,6,E Malinga,0,0,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",5,5,PP Hinge,1,1,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",6,1,Sakib Hussain,1,1,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",6,5,Sakib Hussain,4,4,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",6,6,Sakib Hussain,6,6,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",7,2,PP Hinge,6,6,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",7,3,PP Hinge,0,1,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",7,4,PP Hinge,4,4,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",7,5,PP Hinge,4,5,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",7,6,PP Hinge,6,6,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",7,7,PP Hinge,6,6,False,,right,pace
1535463,2026-05-27,2026,Rajasthan Royals,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",7,8,PP Hinge,0,0,True,caught,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",0,2,Mohammed Siraj,0,0,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",0,3,Mohammed Siraj,1,1,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",0,6,Mohammed Siraj,0,0,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,1,Mohammed Siraj,0,0,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,2,Mohammed Siraj,4,4,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,3,Mohammed Siraj,2,2,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,4,Mohammed Siraj,2,2,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,5,Mohammed Siraj,0,5,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,6,Mohammed Siraj,4,4,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,7,Mohammed Siraj,4,4,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",3,2,K Rabada,4,4,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",3,3,K Rabada,0,0,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",3,4,K Rabada,0,0,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",3,5,K Rabada,0,0,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",3,6,K Rabada,6,6,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",4,4,Mohammed Siraj,0,0,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",4,5,Mohammed Siraj,0,0,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",4,6,Mohammed Siraj,4,4,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",6,1,Washington Sundar,1,1,False,,right,spin
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",6,3,Washington Sundar,1,1,False,,right,spin
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",6,5,Washington Sundar,1,1,False,,right,spin
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",7,7,JO Holder,0,0,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",8,4,Rashid Khan,6,6,False,,right,spin
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",8,5,Rashid Khan,1,1,False,,right,spin
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",9,1,JO Holder,1,1,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",10,1,M Prasidh Krishna,4,4,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",10,2,M Prasidh Krishna,1,1,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",10,6,M Prasidh Krishna,0,0,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",11,6,JO Holder,1,1,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",12,1,M Prasidh Krishna,0,0,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",12,2,M Prasidh Krishna,1,1,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",12,6,M Prasidh Krishna,1,1,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",13,1,K Rabada,6,6,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",13,2,K Rabada,1,1,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",13,4,K Rabada,1,1,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",14,1,Mohammed Siraj,6,6,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",14,2,Mohammed Siraj,2,2,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",14,3,Mohammed Siraj,1,1,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",15,1,JO Holder,4,4,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",15,2,JO Holder,0,0,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",15,3,JO Holder,6,6,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",15,4,JO Holder,4,4,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",15,5,JO Holder,2,2,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",15,6,JO Holder,0,0,False,,right,pace
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",16,2,Washington Sundar,6,6,False,,right,spin
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",16,3,Washington Sundar,1,1,False,,right,spin
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",16,6,Washington Sundar,6,6,False,,right,spin
1535464,2026-05-29,2026,Rajasthan Royals,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",17,2,K Rabada,0,0,True,caught,right,pace
